id_persona,nacionalidad,autoidentificacion_etnica,estatus_migratorio,numero_detenciones,estado_civil,nivel_de_instruccion,genero,edad,sexo
242,ECUADOR,,,,,,,19,MUJER
243,ECUADOR,,,,,,,26,MUJER
244,ECUADOR,,,,,,,25,MUJER
245,ECUADOR,,,,,,,31,MUJER
246,ECUADOR,,,,,,,53,MUJER
247,ECUADOR,,,,,,,18,MUJER
248,ECUADOR,,,,,,,36,MUJER
249,ECUADOR,,,,,,,34,MUJER
250,ECUADOR,,,,,,,19,MUJER
251,ECUADOR,,,,,,,30,MUJER
252,ECUADOR,,,,,,,18,MUJER
253,ECUADOR,,,,,,,21,MUJER
254,ECUADOR,,,,,,,22,MUJER
255,ECUADOR,,,,,,,22,MUJER
256,ECUADOR,,,,,,,22,MUJER
257,ECUADOR,,,,,,,17,MUJER
258,ECUADOR,,,,,,,18,MUJER
259,ECUADOR,,,,,,,20,MUJER
260,ECUADOR,,,,,,,23,MUJER
261,ECUADOR,,,,,,,21,MUJER
262,ECUADOR,,,,,,,24,MUJER
263,ECUADOR,,,,,,,22,MUJER
264,ECUADOR,,,,,,,30,MUJER
265,ECUADOR,,,,,,,22,MUJER
266,COLOMBIA,,,,,,,37,MUJER
267,ECUADOR,,,,,,,31,MUJER
268,ECUADOR,,,,,,,49,MUJER
269,ECUADOR,,,,,,,32,MUJER
270,COLOMBIA,,,,,,,58,MUJER
271,COLOMBIA,,,,,,,29,MUJER
272,ECUADOR,,,,,,,18,MUJER
273,ECUADOR,,,,,,,27,MUJER
274,ECUADOR,,,,,,,55,MUJER
275,ECUADOR,,,,,,,30,MUJER
276,ECUADOR,,,,,,,22,MUJER
277,ECUADOR,,,,,,,24,MUJER
278,ECUADOR,,,,,,,19,MUJER
279,ECUADOR,,,,,,,42,MUJER
280,ECUADOR,,,,,,,20,MUJER
281,ECUADOR,,,,,,,22,MUJER
282,ECUADOR,,,,,,,25,MUJER
283,ECUADOR,,,,,,,31,MUJER
284,ECUADOR,,,,,,,23,MUJER
285,ECUADOR,,,,,,,20,MUJER
286,ECUADOR,,,,,,,50,MUJER
287,ECUADOR,,,,,,,34,MUJER
288,COLOMBIA,,,,,,,37,MUJER
289,VENEZUELA,,,,,,,24,MUJER
290,ECUADOR,,,,,,,72,MUJER
291,ECUADOR,,,,,,,71,MUJER
292,ECUADOR,,,,,,,22,MUJER
293,ECUADOR,,,,,,,20,MUJER
294,ECUADOR,,,,,,,42,MUJER
295,ECUADOR,,,,,,,22,MUJER
296,ECUADOR,,,,,,,65,MUJER
297,ECUADOR,,,,,,,22,MUJER
298,COLOMBIA,,,,,,,27,MUJER
299,ECUADOR,,,,,,,31,MUJER
300,ECUADOR,,,,,,,36,MUJER
301,ECUADOR,,,,,,,26,MUJER
302,ECUADOR,,,,,,,22,MUJER
303,ECUADOR,,,,,,,36,MUJER
304,ECUADOR,,,,,,,18,MUJER
305,ECUADOR,,,,,,,35,MUJER
306,ECUADOR,,,,,,,27,MUJER
307,ECUADOR,,,,,,,35,MUJER
308,ECUADOR,,,,,,,27,MUJER
309,ECUADOR,,,,,,,22,MUJER
310,ECUADOR,,,,,,,21,MUJER
311,ECUADOR,,,,,,,47,MUJER
312,ECUADOR,,,,,,,29,MUJER
313,ECUADOR,,,,,,,24,MUJER
314,ECUADOR,,,,,,,22,MUJER
315,ECUADOR,,,,,,,27,MUJER
316,ECUADOR,,,,,,,25,MUJER
317,ECUADOR,,,,,,,27,MUJER
318,ECUADOR,,,,,,,35,MUJER
319,ECUADOR,,,,,,,19,MUJER
320,ECUADOR,,,,,,,22,MUJER
321,COLOMBIA,,,,,,,23,MUJER
322,COLOMBIA,,,,,,,20,MUJER
323,ECUADOR,,,,,,,31,MUJER
324,ECUADOR,,,,,,,24,MUJER
325,ECUADOR,,,,,,,25,MUJER
326,COLOMBIA,,,,,,,29,MUJER
327,ECUADOR,,,,,,,37,MUJER
328,ECUADOR,,,,,,,28,MUJER
329,ECUADOR,,,,,,,20,MUJER
330,ECUADOR,,,,,,,42,MUJER
331,ECUADOR,,,,,,,40,MUJER
332,ECUADOR,,,,,,,19,MUJER
333,ECUADOR,,,,,,,39,MUJER
334,ECUADOR,,,,,,,34,MUJER
335,ECUADOR,,,,,,,30,MUJER
336,ECUADOR,,,,,,,21,MUJER
337,ECUADOR,,,,,,,36,MUJER
338,ECUADOR,,,,,,,36,MUJER
339,ECUADOR,,,,,,,20,MUJER
340,ECUADOR,,,,,,,25,MUJER
341,ECUADOR,,,,,,,38,MUJER
342,ECUADOR,,,,,,,22,MUJER
343,ECUADOR,,,,,,,31,MUJER
344,ECUADOR,,,,,,,30,MUJER
345,COLOMBIA,,,,,,,57,MUJER
346,ECUADOR,,,,,,,35,MUJER
347,ECUADOR,,,,,,,30,MUJER
348,ECUADOR,,,,,,,24,MUJER
349,ECUADOR,,,,,,,25,MUJER
350,ECUADOR,,,,,,,39,MUJER
351,ECUADOR,,,,,,,38,MUJER
352,ECUADOR,,,,,,,30,MUJER
353,ECUADOR,,,,,,,25,MUJER
354,ECUADOR,,,,,,,26,MUJER
355,ECUADOR,,,,,,,51,MUJER
356,ECUADOR,,,,,,,50,MUJER
357,ECUADOR,,,,,,,22,MUJER
358,ECUADOR,,,,,,,19,MUJER
359,ECUADOR,,,,,,,18,MUJER
360,ECUADOR,,,,,,,25,MUJER
361,ECUADOR,,,,,,,30,MUJER
362,ECUADOR,,,,,,,39,MUJER
363,ECUADOR,,,,,,,41,MUJER
364,ECUADOR,,,,,,,51,MUJER
365,ECUADOR,,,,,,,28,MUJER
366,ECUADOR,,,,,,,25,MUJER
367,ECUADOR,,,,,,,22,MUJER
368,ECUADOR,,,,,,,25,MUJER
369,ECUADOR,,,,,,,24,MUJER
370,ECUADOR,,,,,,,37,MUJER
371,ECUADOR,,,,,,,48,MUJER
372,ECUADOR,,,,,,,30,MUJER
373,ECUADOR,,,,,,,48,MUJER
374,ECUADOR,,,,,,,48,MUJER
375,ECUADOR,,,,,,,31,MUJER
376,ECUADOR,,,,,,,34,MUJER
377,ECUADOR,,,,,,,33,MUJER
378,ECUADOR,,,,,,,21,MUJER
379,ECUADOR,,,,,,,18,MUJER
380,ECUADOR,,,,,,,29,MUJER
381,COLOMBIA,,,,,,,21,MUJER
382,COLOMBIA,,,,,,,23,MUJER
383,COLOMBIA,,,,,,,25,MUJER
384,COLOMBIA,,,,,,,22,MUJER
385,ECUADOR,,,,,,,21,MUJER
386,ECUADOR,,,,,,,20,MUJER
387,ECUADOR,,,,,,,31,MUJER
388,ECUADOR,,,,,,,19,MUJER
389,ECUADOR,,,,,,,34,MUJER
390,ECUADOR,,,,,,,18,MUJER
391,ECUADOR,,,,,,,47,MUJER
392,ECUADOR,,,,,,,39,MUJER
393,ECUADOR,,,,,,,33,MUJER
394,ECUADOR,,,,,,,23,MUJER
395,ECUADOR,,,,,,,19,MUJER
396,ECUADOR,,,,,,,35,MUJER
397,ECUADOR,,,,,,,57,MUJER
398,ECUADOR,,,,,,,35,MUJER
399,ECUADOR,,,,,,,25,MUJER
400,ECUADOR,,,,,,,63,MUJER
401,ECUADOR,,,,,,,76,MUJER
402,ECUADOR,,,,,,,43,MUJER
403,ECUADOR,,,,,,,26,MUJER
404,ECUADOR,,,,,,,39,MUJER
405,ECUADOR,,,,,,,25,MUJER
406,ECUADOR,,,,,,,37,MUJER
407,ECUADOR,,,,,,,37,MUJER
408,ECUADOR,,,,,,,33,MUJER
409,ECUADOR,,,,,,,38,MUJER
410,ECUADOR,,,,,,,18,MUJER
411,ECUADOR,,,,,,,20,MUJER
412,FRANCIA,,,,,,,39,MUJER
413,ECUADOR,,,,,,,23,MUJER
414,ECUADOR,,,,,,,25,MUJER
415,ECUADOR,,,,,,,30,MUJER
416,ECUADOR,,,,,,,43,MUJER
417,COLOMBIA,,,,,,,35,MUJER
418,COLOMBIA,,,,,,,22,MUJER
419,COLOMBIA,,,,,,,28,MUJER
420,ECUADOR,,,,,,,26,MUJER
421,ECUADOR,,,,,,,35,MUJER
422,ECUADOR,,,,,,,33,MUJER
423,ECUADOR,,,,,,,33,MUJER
424,COLOMBIA,,,,,,,33,MUJER
425,ECUADOR,,,,,,,35,MUJER
426,ECUADOR,,,,,,,33,MUJER
427,ECUADOR,,,,,,,41,MUJER
428,ECUADOR,,,,,,,48,MUJER
429,ECUADOR,,,,,,,39,MUJER
430,ECUADOR,,,,,,,22,MUJER
431,ECUADOR,,,,,,,23,MUJER
432,ECUADOR,,,,,,,46,MUJER
433,CUBA,,,,,,,30,MUJER
434,HAITI,,,,,,,38,MUJER
435,CUBA,,,,,,,28,MUJER
436,ECUADOR,,,,,,,24,MUJER
437,ECUADOR,,,,,,,21,MUJER
438,ECUADOR,,,,,,,20,MUJER
439,ECUADOR,,,,,,,23,MUJER
440,COLOMBIA,,,,,,,27,MUJER
441,ECUADOR,,,,,,,24,MUJER
442,ECUADOR,,,,,,,35,MUJER
443,ECUADOR,,,,,,,42,MUJER
444,ECUADOR,,,,,,,35,MUJER
445,ECUADOR,,,,,,,35,MUJER
446,ECUADOR,,,,,,,59,MUJER
447,ECUADOR,,,,,,,26,MUJER
448,ECUADOR,,,,,,,22,MUJER
449,ECUADOR,,,,,,,18,MUJER
450,ECUADOR,,,,,,,30,MUJER
451,ECUADOR,,,,,,,31,MUJER
452,ECUADOR,,,,,,,38,MUJER
453,ECUADOR,,,,,,,34,MUJER
454,ECUADOR,,,,,,,44,MUJER
455,ECUADOR,,,,,,,50,MUJER
456,ECUADOR,,,,,,,35,MUJER
457,ECUADOR,,,,,,,33,MUJER
458,ECUADOR,,,,,,,38,MUJER
459,ECUADOR,,,,,,,33,MUJER
460,ECUADOR,,,,,,,28,MUJER
461,ECUADOR,,,,,,,25,MUJER
462,ECUADOR,,,,,,,32,MUJER
463,ECUADOR,,,,,,,41,MUJER
464,ECUADOR,,,,,,,20,MUJER
465,ECUADOR,,,,,,,40,MUJER
466,ECUADOR,,,,,,,28,MUJER
467,ECUADOR,,,,,,,19,MUJER
468,ECUADOR,,,,,,,19,MUJER
469,COLOMBIA,,,,,,,23,MUJER
470,ECUADOR,,,,,,,37,MUJER
471,ECUADOR,,,,,,,25,MUJER
472,ECUADOR,,,,,,,30,MUJER
473,ECUADOR,,,,,,,28,MUJER
474,ECUADOR,,,,,,,20,MUJER
475,ECUADOR,,,,,,,31,MUJER
476,ECUADOR,,,,,,,22,MUJER
477,ECUADOR,,,,,,,25,MUJER
478,ECUADOR,,,,,,,18,MUJER
479,ECUADOR,,,,,,,26,MUJER
480,ECUADOR,,,,,,,45,MUJER
481,ECUADOR,,,,,,,42,MUJER
482,ECUADOR,,,,,,,35,MUJER
483,ECUADOR,,,,,,,20,MUJER
484,ECUADOR,,,,,,,22,MUJER
485,ECUADOR,,,,,,,35,MUJER
486,ECUADOR,,,,,,,29,MUJER
487,ECUADOR,,,,,,,21,MUJER
488,COLOMBIA,,,,,,,24,MUJER
489,COLOMBIA,,,,,,,25,MUJER
490,ECUADOR,,,,,,,46,MUJER
491,ECUADOR,,,,,,,55,MUJER
492,ECUADOR,,,,,,,35,MUJER
493,ECUADOR,,,,,,,27,MUJER
494,ECUADOR,,,,,,,26,MUJER
495,ECUADOR,,,,,,,27,MUJER
496,ECUADOR,,,,,,,40,MUJER
497,ECUADOR,,,,,,,30,MUJER
498,ECUADOR,,,,,,,37,MUJER
499,ECUADOR,,,,,,,29,MUJER
500,ECUADOR,,,,,,,36,MUJER
501,COLOMBIA,,,,,,,36,MUJER
502,ECUADOR,,,,,,,25,MUJER
503,ECUADOR,,,,,,,21,MUJER
504,ECUADOR,,,,,,,23,MUJER
505,ECUADOR,,,,,,,39,MUJER
506,ECUADOR,,,,,,,27,MUJER
507,ECUADOR,,,,,,,31,MUJER
508,ECUADOR,,,,,,,19,MUJER
509,ECUADOR,,,,,,,32,MUJER
510,ECUADOR,,,,,,,50,MUJER
511,ECUADOR,,,,,,,53,MUJER
512,ECUADOR,,,,,,,48,MUJER
513,ECUADOR,,,,,,,29,MUJER
514,ECUADOR,,,,,,,29,MUJER
515,ECUADOR,,,,,,,30,MUJER
516,ECUADOR,,,,,,,27,MUJER
517,ECUADOR,,,,,,,41,MUJER
518,ECUADOR,,,,,,,37,MUJER
519,ECUADOR,,,,,,,18,MUJER
520,ECUADOR,,,,,,,35,MUJER
521,ECUADOR,,,,,,,43,MUJER
522,ECUADOR,,,,,,,28,MUJER
523,ECUADOR,,,,,,,38,MUJER
524,ECUADOR,,,,,,,22,MUJER
525,ECUADOR,,,,,,,31,MUJER
526,ECUADOR,,,,,,,30,MUJER
527,ECUADOR,,,,,,,43,MUJER
528,ECUADOR,,,,,,,45,MUJER
529,ECUADOR,,,,,,,50,MUJER
530,ECUADOR,,,,,,,25,MUJER
531,ECUADOR,,,,,,,24,MUJER
532,ECUADOR,,,,,,,23,MUJER
533,ECUADOR,,,,,,,23,MUJER
534,ECUADOR,,,,,,,40,MUJER
535,ECUADOR,,,,,,,19,MUJER
536,ECUADOR,,,,,,,28,MUJER
537,ECUADOR,,,,,,,34,MUJER
538,ECUADOR,,,,,,,35,MUJER
539,ECUADOR,,,,,,,32,MUJER
540,ECUADOR,,,,,,,23,MUJER
541,ECUADOR,,,,,,,31,MUJER
542,ECUADOR,,,,,,,29,MUJER
543,ECUADOR,,,,,,,35,MUJER
544,ECUADOR,,,,,,,22,MUJER
545,ECUADOR,,,,,,,48,MUJER
546,ECUADOR,,,,,,,32,MUJER
547,ECUADOR,,,,,,,40,MUJER
548,COLOMBIA,,,,,,,20,MUJER
549,COLOMBIA,,,,,,,25,MUJER
550,COLOMBIA,,,,,,,36,MUJER
551,COLOMBIA,,,,,,,25,MUJER
552,ECUADOR,,,,,,,33,MUJER
553,ECUADOR,,,,,,,25,MUJER
554,ECUADOR,,,,,,,23,MUJER
555,ECUADOR,,,,,,,30,MUJER
556,ECUADOR,,,,,,,32,MUJER
557,ECUADOR,,,,,,,44,MUJER
558,ECUADOR,,,,,,,30,MUJER
559,ECUADOR,,,,,,,48,MUJER
560,ECUADOR,,,,,,,34,MUJER
561,ECUADOR,,,,,,,26,MUJER
562,ECUADOR,,,,,,,21,MUJER
563,ECUADOR,,,,,,,21,MUJER
564,ECUADOR,,,,,,,20,MUJER
565,ECUADOR,,,,,,,18,MUJER
566,ECUADOR,,,,,,,49,MUJER
567,ECUADOR,,,,,,,27,MUJER
568,ECUADOR,,,,,,,19,MUJER
569,COLOMBIA,,,,,,,20,MUJER
570,ECUADOR,,,,,,,29,MUJER
571,ECUADOR,,,,,,,38,MUJER
572,ECUADOR,,,,,,,37,MUJER
573,ECUADOR,,,,,,,27,MUJER
574,ECUADOR,,,,,,,38,MUJER
575,ECUADOR,,,,,,,34,MUJER
576,ECUADOR,,,,,,,22,MUJER
577,ECUADOR,,,,,,,22,MUJER
578,ECUADOR,,,,,,,23,MUJER
579,ECUADOR,,,,,,,18,MUJER
580,ECUADOR,,,,,,,19,MUJER
581,ECUADOR,,,,,,,19,MUJER
582,ECUADOR,,,,,,,18,MUJER
583,ECUADOR,,,,,,,35,MUJER
584,ECUADOR,,,,,,,66,MUJER
585,ECUADOR,,,,,,,36,MUJER
586,ECUADOR,,,,,,,26,MUJER
587,ECUADOR,,,,,,,24,MUJER
588,ECUADOR,,,,,,,27,MUJER
589,ECUADOR,,,,,,,18,MUJER
590,ECUADOR,,,,,,,38,MUJER
591,ECUADOR,,,,,,,20,MUJER
592,ECUADOR,,,,,,,32,MUJER
593,ECUADOR,,,,,,,20,MUJER
594,ECUADOR,,,,,,,34,MUJER
595,ECUADOR,,,,,,,26,MUJER
596,ECUADOR,,,,,,,27,MUJER
597,ECUADOR,,,,,,,30,MUJER
598,ECUADOR,,,,,,,22,MUJER
599,ECUADOR,,,,,,,19,MUJER
600,ECUADOR,,,,,,,23,MUJER
601,ECUADOR,,,,,,,48,MUJER
602,ECUADOR,,,,,,,42,MUJER
603,ECUADOR,,,,,,,38,MUJER
604,ECUADOR,,,,,,,40,MUJER
605,ECUADOR,,,,,,,47,MUJER
606,ECUADOR,,,,,,,28,MUJER
607,ECUADOR,,,,,,,34,MUJER
608,ECUADOR,,,,,,,21,MUJER
609,ECUADOR,,,,,,,19,MUJER
610,ECUADOR,,,,,,,25,MUJER
611,ECUADOR,,,,,,,60,MUJER
612,ECUADOR,,,,,,,47,MUJER
613,ECUADOR,,,,,,,36,MUJER
614,ECUADOR,,,,,,,58,MUJER
615,ECUADOR,,,,,,,38,MUJER
616,ECUADOR,,,,,,,18,MUJER
617,ECUADOR,,,,,,,46,MUJER
618,ECUADOR,,,,,,,31,MUJER
619,ECUADOR,,,,,,,32,MUJER
620,ECUADOR,,,,,,,55,MUJER
621,ECUADOR,,,,,,,47,MUJER
622,ECUADOR,,,,,,,44,MUJER
623,ECUADOR,,,,,,,47,MUJER
624,ECUADOR,,,,,,,33,MUJER
625,ECUADOR,,,,,,,21,MUJER
626,ECUADOR,,,,,,,25,MUJER
627,COLOMBIA,,,,,,,18,MUJER
628,ECUADOR,,,,,,,61,MUJER
