id_persona,nacionalidad,autoidentificacion_etnica,estatus_migratorio,numero_detenciones,estado_civil,nivel_de_instruccion,genero,edad,sexo
1970,ECUADOR,,,,,,,25,HOMBRE
1971,ECUADOR,,,,,,,29,HOMBRE
1972,ECUADOR,,,,,,,19,HOMBRE
1973,PERU,,,,,,,,HOMBRE
1974,ECUADOR,,,,,,,20,HOMBRE
1975,ECUADOR,,,,,,,34,HOMBRE
1976,ECUADOR,,,,,,,22,HOMBRE
1977,ECUADOR,,,,,,,26,HOMBRE
1978,ECUADOR,,,,,,,19,HOMBRE
1979,ECUADOR,,,,,,,19,HOMBRE
1980,ECUADOR,,,,,,,49,HOMBRE
1981,ECUADOR,,,,,,,59,HOMBRE
1982,ECUADOR,,,,,,,27,HOMBRE
1983,ECUADOR,,,,,,,28,HOMBRE
1984,ECUADOR,,,,,,,46,HOMBRE
1985,ECUADOR,,,,,,,17,HOMBRE
1986,ECUADOR,,,,,,,20,HOMBRE
1987,ECUADOR,,,,,,,21,HOMBRE
1988,ECUADOR,,,,,,,19,HOMBRE
1989,ECUADOR,,,,,,,19,HOMBRE
1990,ECUADOR,,,,,,,20,HOMBRE
1991,ECUADOR,,,,,,,22,HOMBRE
1992,ECUADOR,,,,,,,20,HOMBRE
1993,ECUADOR,,,,,,,23,HOMBRE
1994,ECUADOR,,,,,,,19,HOMBRE
1995,ECUADOR,,,,,,,22,HOMBRE
1996,ECUADOR,,,,,,,20,HOMBRE
1997,ECUADOR,,,,,,,18,HOMBRE
1998,ECUADOR,,,,,,,18,HOMBRE
1999,ECUADOR,,,,,,,18,HOMBRE
2000,ECUADOR,,,,,,,18,HOMBRE
2001,ECUADOR,,,,,,,22,HOMBRE
2002,ECUADOR,,,,,,,44,HOMBRE
2003,ECUADOR,,,,,,,35,MUJER
2004,ECUADOR,,,,,,,21,HOMBRE
2005,ECUADOR,,,,,,,27,HOMBRE
2006,ECUADOR,,,,,,,21,HOMBRE
2007,ECUADOR,,,,,,,25,HOMBRE
2008,ECUADOR,,,,,,,35,HOMBRE
2009,ECUADOR,,,,,,,19,HOMBRE
2010,ECUADOR,,,,,,,19,HOMBRE
2011,ECUADOR,,,,,,,27,HOMBRE
2012,ECUADOR,,,,,,,22,HOMBRE
2013,ECUADOR,,,,,,,38,HOMBRE
2014,ECUADOR,,,,,,,18,HOMBRE
2015,ECUADOR,,,,,,,32,HOMBRE
2016,ECUADOR,,,,,,,43,HOMBRE
2017,ECUADOR,,,,,,,41,HOMBRE
2018,ECUADOR,,,,,,,61,HOMBRE
2019,ECUADOR,,,,,,,21,HOMBRE
2020,ECUADOR,,,,,,,25,HOMBRE
2021,ECUADOR,,,,,,,25,HOMBRE
2022,ECUADOR,,,,,,,28,HOMBRE
2023,ECUADOR,,,,,,,27,HOMBRE
2024,ECUADOR,,,,,,,18,HOMBRE
2025,ECUADOR,,,,,,,17,HOMBRE
2026,ECUADOR,,,,,,,35,HOMBRE
2027,ECUADOR,,,,,,,13,HOMBRE
2028,ECUADOR,,,,,,,19,HOMBRE
2029,ECUADOR,,,,,,,21,HOMBRE
2030,ECUADOR,,,,,,,25,HOMBRE
2031,ECUADOR,,,,,,,34,HOMBRE
2032,ECUADOR,,,,,,,28,HOMBRE
2033,ECUADOR,,,,,,,28,HOMBRE
2034,ECUADOR,,,,,,,28,HOMBRE
2035,ECUADOR,,,,,,,37,HOMBRE
2036,ECUADOR,,,,,,,34,HOMBRE
2037,ECUADOR,,,,,,,22,HOMBRE
2038,ECUADOR,,,,,,,37,HOMBRE
2039,ECUADOR,,,,,,,54,HOMBRE
2040,ECUADOR,,,,,,,23,HOMBRE
2041,ECUADOR,,,,,,,25,HOMBRE
2042,ECUADOR,,,,,,,26,HOMBRE
2043,ECUADOR,,,,,,,25,HOMBRE
2044,ECUADOR,,,,,,,23,HOMBRE
2045,ECUADOR,,,,,,,31,HOMBRE
2046,ECUADOR,,,,,,,29,HOMBRE
2047,ECUADOR,,,,,,,35,HOMBRE
2048,ECUADOR,,,,,,,34,HOMBRE
2049,ECUADOR,,,,,,,28,HOMBRE
2050,ECUADOR,,,,,,,30,HOMBRE
2051,ECUADOR,,,,,,,24,HOMBRE
2052,ECUADOR,,,,,,,32,HOMBRE
2053,ECUADOR,,,,,,,30,HOMBRE
2054,ECUADOR,,,,,,,25,HOMBRE
2055,ECUADOR,,,,,,,21,HOMBRE
2056,ECUADOR,,,,,,,25,HOMBRE
2057,ECUADOR,,,,,,,33,HOMBRE
2058,ECUADOR,,,,,,,23,HOMBRE
2059,ECUADOR,,,,,,,20,HOMBRE
2060,ECUADOR,,,,,,,33,HOMBRE
2061,ECUADOR,,,,,,,29,HOMBRE
2062,ECUADOR,,,,,,,19,HOMBRE
2063,ECUADOR,,,,,,,23,HOMBRE
2064,ECUADOR,,,,,,,45,HOMBRE
2065,ECUADOR,,,,,,,36,MUJER
2066,COLOMBIA,,,,,,,,HOMBRE
2067,ECUADOR,,,,,,,19,HOMBRE
2068,ECUADOR,,,,,,,22,HOMBRE
2069,ECUADOR,,,,,,,42,HOMBRE
2070,ECUADOR,,,,,,,26,HOMBRE
2071,ECUADOR,,,,,,,28,HOMBRE
2072,ECUADOR,,,,,,,36,HOMBRE
2073,ECUADOR,,,,,,,22,HOMBRE
2074,ECUADOR,,,,,,,32,HOMBRE
2075,ECUADOR,,,,,,,27,HOMBRE
2076,ECUADOR,,,,,,,35,HOMBRE
2077,ECUADOR,,,,,,,28,HOMBRE
2078,ECUADOR,,,,,,,25,HOMBRE
2079,ECUADOR,,,,,,,27,HOMBRE
2080,ESTADOS UNIDOS,,,,,,,52,HOMBRE
2081,ECUADOR,,,,,,,33,HOMBRE
2082,ECUADOR,,,,,,,25,HOMBRE
2083,ECUADOR,,,,,,,30,HOMBRE
2084,ECUADOR,,,,,,,14,HOMBRE
2085,ECUADOR,,,,,,,24,HOMBRE
2086,ECUADOR,,,,,,,44,HOMBRE
2087,ECUADOR,,,,,,,27,HOMBRE
2088,ECUADOR,,,,,,,27,HOMBRE
2089,ECUADOR,,,,,,,,HOMBRE
2090,ECUADOR,,,,,,,25,MUJER
2091,ECUADOR,,,,,,,22,HOMBRE
2092,ECUADOR,,,,,,,45,HOMBRE
2093,ECUADOR,,,,,,,28,HOMBRE
2094,ECUADOR,,,,,,,28,HOMBRE
2095,ECUADOR,,,,,,,26,HOMBRE
2096,ECUADOR,,,,,,,26,HOMBRE
2097,ECUADOR,,,,,,,38,HOMBRE
2098,ECUADOR,,,,,,,27,HOMBRE
2099,ECUADOR,,,,,,,26,HOMBRE
2100,ECUADOR,,,,,,,24,HOMBRE
2101,ECUADOR,,,,,,,34,HOMBRE
2102,ECUADOR,,,,,,,28,HOMBRE
2103,ECUADOR,,,,,,,27,HOMBRE
2104,COLOMBIA,,,,,,,,HOMBRE
2105,ECUADOR,,,,,,,30,HOMBRE
2106,ECUADOR,,,,,,,60,HOMBRE
2107,ECUADOR,,,,,,,29,HOMBRE
2108,ECUADOR,,,,,,,33,HOMBRE
2109,ECUADOR,,,,,,,19,HOMBRE
2110,ECUADOR,,,,,,,41,HOMBRE
2111,ECUADOR,,,,,,,33,HOMBRE
2112,ECUADOR,,,,,,,28,HOMBRE
2113,ECUADOR,,,,,,,39,HOMBRE
2114,ECUADOR,,,,,,,22,MUJER
2115,ECUADOR,,,,,,,44,HOMBRE
2116,ECUADOR,,,,,,,54,HOMBRE
2117,ECUADOR,,,,,,,32,HOMBRE
2118,ECUADOR,,,,,,,59,HOMBRE
2119,ECUADOR,,,,,,,32,HOMBRE
2120,ECUADOR,,,,,,,44,HOMBRE
2121,ECUADOR,,,,,,,35,HOMBRE
2122,ECUADOR,,,,,,,21,HOMBRE
2123,ECUADOR,,,,,,,21,HOMBRE
2124,ECUADOR,,,,,,,31,HOMBRE
2125,ECUADOR,,,,,,,46,HOMBRE
2126,ECUADOR,,,,,,,33,MUJER
2127,ECUADOR,,,,,,,31,HOMBRE
2128,ECUADOR,,,,,,,63,HOMBRE
2129,ECUADOR,,,,,,,21,HOMBRE
2130,ECUADOR,,,,,,,19,HOMBRE
2131,COLOMBIA,,,,,,,,HOMBRE
2132,ECUADOR,,,,,,,47,HOMBRE
2133,ECUADOR,,,,,,,62,HOMBRE
2134,ECUADOR,,,,,,,30,HOMBRE
2135,ECUADOR,,,,,,,49,HOMBRE
2136,ECUADOR,,,,,,,43,HOMBRE
2137,ECUADOR,,,,,,,48,HOMBRE
2138,ECUADOR,,,,,,,17,HOMBRE
2139,PERU,,,,,,,,HOMBRE
2140,ECUADOR,,,,,,,55,HOMBRE
2141,ECUADOR,,,,,,,23,HOMBRE
2142,ECUADOR,,,,,,,50,HOMBRE
2143,ECUADOR,,,,,,,20,MUJER
2144,ECUADOR,,,,,,,43,HOMBRE
2145,ECUADOR,,,,,,,35,HOMBRE
2146,ECUADOR,,,,,,,33,HOMBRE
2147,ECUADOR,,,,,,,31,HOMBRE
2148,ECUADOR,,,,,,,27,HOMBRE
2149,ECUADOR,,,,,,,28,HOMBRE
2150,ECUADOR,,,,,,,26,HOMBRE
2151,ECUADOR,,,,,,,21,HOMBRE
2152,ECUADOR,,,,,,,47,HOMBRE
2153,ECUADOR,,,,,,,28,HOMBRE
2154,ECUADOR,,,,,,,49,HOMBRE
2155,ECUADOR,,,,,,,21,HOMBRE
2156,ECUADOR,,,,,,,38,HOMBRE
2157,ECUADOR,,,,,,,32,HOMBRE
2158,ECUADOR,,,,,,,32,HOMBRE
2159,ECUADOR,,,,,,,40,HOMBRE
2160,ECUADOR,,,,,,,31,HOMBRE
2161,ECUADOR,,,,,,,31,HOMBRE
2162,COLOMBIA,,,,,,,,HOMBRE
2163,ECUADOR,,,,,,,44,HOMBRE
2164,ECUADOR,,,,,,,38,HOMBRE
2165,ECUADOR,,,,,,,21,HOMBRE
2166,ECUADOR,,,,,,,38,HOMBRE
2167,ECUADOR,,,,,,,38,HOMBRE
2168,ECUADOR,,,,,,,30,HOMBRE
2169,ECUADOR,,,,,,,32,HOMBRE
2170,ECUADOR,,,,,,,,HOMBRE
2171,ECUADOR,,,,,,,21,HOMBRE
2172,ECUADOR,,,,,,,27,HOMBRE
2173,ECUADOR,,,,,,,27,HOMBRE
2174,ECUADOR,,,,,,,49,HOMBRE
2175,ECUADOR,,,,,,,25,HOMBRE
2176,ECUADOR,,,,,,,30,HOMBRE
2177,ECUADOR,,,,,,,,HOMBRE
2178,ECUADOR,,,,,,,40,HOMBRE
2179,ECUADOR,,,,,,,21,HOMBRE
2180,ECUADOR,,,,,,,19,HOMBRE
2181,COLOMBIA,,,,,,,,HOMBRE
2182,ECUADOR,,,,,,,27,HOMBRE
2183,ECUADOR,,,,,,,35,HOMBRE
2184,ECUADOR,,,,,,,31,HOMBRE
2185,ECUADOR,,,,,,,21,HOMBRE
2186,ECUADOR,,,,,,,21,MUJER
2187,ECUADOR,,,,,,,24,HOMBRE
2188,ECUADOR,,,,,,,32,HOMBRE
2189,ECUADOR,,,,,,,27,HOMBRE
2190,ECUADOR,,,,,,,29,HOMBRE
2191,ECUADOR,,,,,,,36,HOMBRE
2192,ECUADOR,,,,,,,20,HOMBRE
2193,ECUADOR,,,,,,,27,HOMBRE
2194,COLOMBIA,,,,,,,,HOMBRE
2195,ECUADOR,,,,,,,47,HOMBRE
2196,ECUADOR,,,,,,,27,MUJER
2197,ECUADOR,,,,,,,37,HOMBRE
2198,ECUADOR,,,,,,,41,HOMBRE
2199,ECUADOR,,,,,,,30,HOMBRE
2200,ECUADOR,,,,,,,33,HOMBRE
2201,ECUADOR,,,,,,,32,HOMBRE
2202,ECUADOR,,,,,,,45,HOMBRE
2203,ECUADOR,,,,,,,21,HOMBRE
2204,ECUADOR,,,,,,,31,HOMBRE
2205,ECUADOR,,,,,,,25,HOMBRE
2206,ECUADOR,,,,,,,31,HOMBRE
2207,ECUADOR,,,,,,,19,HOMBRE
2208,ECUADOR,,,,,,,27,HOMBRE
2209,ECUADOR,,,,,,,23,HOMBRE
2210,ECUADOR,,,,,,,34,HOMBRE
2211,ECUADOR,,,,,,,35,HOMBRE
2212,ECUADOR,,,,,,,27,HOMBRE
2213,ECUADOR,,,,,,,,HOMBRE
2214,ECUADOR,,,,,,,43,HOMBRE
2215,ECUADOR,,,,,,,58,HOMBRE
2216,ECUADOR,,,,,,,30,HOMBRE
2217,ECUADOR,,,,,,,41,HOMBRE
2218,ECUADOR,,,,,,,52,HOMBRE
2219,ECUADOR,,,,,,,21,HOMBRE
2220,ECUADOR,,,,,,,21,HOMBRE
2221,ECUADOR,,,,,,,35,HOMBRE
2222,ECUADOR,,,,,,,33,HOMBRE
2223,ECUADOR,,,,,,,22,HOMBRE
2224,ECUADOR,,,,,,,43,HOMBRE
2225,ECUADOR,,,,,,,43,HOMBRE
2226,ECUADOR,,,,,,,48,HOMBRE
2227,ECUADOR,,,,,,,24,HOMBRE
2228,ECUADOR,,,,,,,29,HOMBRE
2229,ECUADOR,,,,,,,37,HOMBRE
2230,ECUADOR,,,,,,,21,HOMBRE
2231,ECUADOR,,,,,,,49,HOMBRE
2232,ECUADOR,,,,,,,44,MUJER
2233,ECUADOR,,,,,,,23,HOMBRE
2234,ECUADOR,,,,,,,30,HOMBRE
2235,ECUADOR,,,,,,,65,HOMBRE
2236,ECUADOR,,,,,,,47,HOMBRE
2237,ECUADOR,,,,,,,18,HOMBRE
2238,ECUADOR,,,,,,,16,HOMBRE
2239,ECUADOR,,,,,,,59,HOMBRE
2240,ECUADOR,,,,,,,37,HOMBRE
2241,ECUADOR,,,,,,,57,HOMBRE
2242,ECUADOR,,,,,,,51,MUJER
2243,ECUADOR,,,,,,,45,HOMBRE
2244,ECUADOR,,,,,,,29,HOMBRE
2245,ECUADOR,,,,,,,22,HOMBRE
2246,ECUADOR,,,,,,,32,MUJER
2247,ECUADOR,,,,,,,26,HOMBRE
2248,ECUADOR,,,,,,,27,HOMBRE
2249,ECUADOR,,,,,,,33,HOMBRE
2250,ECUADOR,,,,,,,56,HOMBRE
2251,ECUADOR,,,,,,,58,HOMBRE
2252,ECUADOR,,,,,,,31,HOMBRE
2253,ECUADOR,,,,,,,28,MUJER
2254,ECUADOR,,,,,,,17,MUJER
2255,ECUADOR,,,,,,,,HOMBRE
2256,ECUADOR,,,,,,,44,HOMBRE
2257,CUBA,,,,,,,,HOMBRE
2258,CUBA,,,,,,,,HOMBRE
2259,ECUADOR,,,,,,,29,HOMBRE
2260,ECUADOR,,,,,,,18,MUJER
2261,ECUADOR,,,,,,,35,MUJER
2262,ECUADOR,,,,,,,36,HOMBRE
2263,ECUADOR,,,,,,,40,HOMBRE
2264,ECUADOR,,,,,,,19,HOMBRE
2265,ECUADOR,,,,,,,21,HOMBRE
2266,ECUADOR,,,,,,,40,HOMBRE
2267,ECUADOR,,,,,,,19,HOMBRE
2268,ECUADOR,,,,,,,31,HOMBRE
2269,ECUADOR,,,,,,,22,HOMBRE
2270,ECUADOR,,,,,,,25,HOMBRE
2271,ECUADOR,,,,,,,53,HOMBRE
2272,ECUADOR,,,,,,,34,HOMBRE
2273,ECUADOR,,,,,,,36,HOMBRE
2274,ECUADOR,,,,,,,23,MUJER
2275,ECUADOR,,,,,,,25,HOMBRE
2276,ECUADOR,,,,,,,28,HOMBRE
2277,ECUADOR,,,,,,,17,HOMBRE
2278,ECUADOR,,,,,,,16,HOMBRE
2279,ECUADOR,,,,,,,17,HOMBRE
2280,ECUADOR,,,,,,,28,HOMBRE
2281,ECUADOR,,,,,,,43,HOMBRE
2282,ECUADOR,,,,,,,19,HOMBRE
2283,ECUADOR,,,,,,,51,HOMBRE
2284,ECUADOR,,,,,,,21,HOMBRE
2285,ECUADOR,,,,,,,21,MUJER
2286,ECUADOR,,,,,,,25,HOMBRE
2287,ECUADOR,,,,,,,26,HOMBRE
2288,ECUADOR,,,,,,,19,HOMBRE
2289,ECUADOR,,,,,,,38,HOMBRE
2290,ECUADOR,,,,,,,27,HOMBRE
2291,ECUADOR,,,,,,,32,HOMBRE
2292,ECUADOR,,,,,,,50,HOMBRE
2293,ECUADOR,,,,,,,38,HOMBRE
2294,ECUADOR,,,,,,,45,HOMBRE
2295,ECUADOR,,,,,,,29,HOMBRE
2296,ECUADOR,,,,,,,23,HOMBRE
2297,ECUADOR,,,,,,,19,HOMBRE
2298,ECUADOR,,,,,,,14,HOMBRE
2299,ECUADOR,,,,,,,22,HOMBRE
2300,ECUADOR,,,,,,,28,HOMBRE
2301,ECUADOR,,,,,,,47,HOMBRE
2302,ECUADOR,,,,,,,29,MUJER
2303,ECUADOR,,,,,,,38,HOMBRE
2304,ECUADOR,,,,,,,30,HOMBRE
2305,ECUADOR,,,,,,,27,HOMBRE
2306,ECUADOR,,,,,,,32,HOMBRE
2307,ECUADOR,,,,,,,26,HOMBRE
2308,ECUADOR,,,,,,,28,HOMBRE
2309,ECUADOR,,,,,,,34,HOMBRE
2310,COLOMBIA,,,,,,,,HOMBRE
2311,ECUADOR,,,,,,,58,HOMBRE
2312,ECUADOR,,,,,,,18,HOMBRE
2313,ECUADOR,,,,,,,40,HOMBRE
2314,ECUADOR,,,,,,,20,HOMBRE
2315,ECUADOR,,,,,,,52,HOMBRE
2316,ECUADOR,,,,,,,18,HOMBRE
2317,ECUADOR,,,,,,,28,HOMBRE
2318,ECUADOR,,,,,,,48,HOMBRE
2319,ECUADOR,,,,,,,49,HOMBRE
2320,ECUADOR,,,,,,,27,MUJER
2321,ECUADOR,,,,,,,40,MUJER
2322,ECUADOR,,,,,,,30,HOMBRE
2323,ECUADOR,,,,,,,22,HOMBRE
2324,ECUADOR,,,,,,,36,HOMBRE
2325,ECUADOR,,,,,,,21,HOMBRE
2326,COLOMBIA,,,,,,,,HOMBRE
2327,COLOMBIA,,,,,,,36,MUJER
2328,ECUADOR,,,,,,,20,HOMBRE
2329,ECUADOR,,,,,,,15,HOMBRE
2330,ECUADOR,,,,,,,26,HOMBRE
2331,ECUADOR,,,,,,,22,HOMBRE
2332,ECUADOR,,,,,,,26,HOMBRE
2333,ECUADOR,,,,,,,42,HOMBRE
2334,ECUADOR,,,,,,,36,HOMBRE
2335,ECUADOR,,,,,,,37,HOMBRE
2336,ECUADOR,,,,,,,21,HOMBRE
2337,ECUADOR,,,,,,,24,HOMBRE
2338,ECUADOR,,,,,,,30,HOMBRE
2339,ECUADOR,,,,,,,37,MUJER
2340,ECUADOR,,,,,,,25,HOMBRE
2341,ECUADOR,,,,,,,15,HOMBRE
2342,ECUADOR,,,,,,,17,HOMBRE
2343,ECUADOR,,,,,,,60,HOMBRE
2344,ECUADOR,,,,,,,40,HOMBRE
2345,ECUADOR,,,,,,,31,HOMBRE
2346,COLOMBIA,,,,,,,,MUJER
2347,COLOMBIA,,,,,,,,HOMBRE
2348,COLOMBIA,,,,,,,,HOMBRE
2349,ECUADOR,,,,,,,21,HOMBRE
2350,ECUADOR,,,,,,,29,HOMBRE
2351,ITALIA,,,,,,,47,HOMBRE
2352,ECUADOR,,,,,,,27,HOMBRE
2353,ECUADOR,,,,,,,27,HOMBRE
2354,ECUADOR,,,,,,,31,HOMBRE
2355,ECUADOR,,,,,,,36,HOMBRE
2356,ECUADOR,,,,,,,31,HOMBRE
2357,COLOMBIA,,,,,,,,MUJER
2358,ECUADOR,,,,,,,28,HOMBRE
2359,ECUADOR,,,,,,,28,HOMBRE
2360,ECUADOR,,,,,,,24,MUJER
2361,ECUADOR,,,,,,,34,HOMBRE
2362,ECUADOR,,,,,,,21,HOMBRE
2363,ECUADOR,,,,,,,43,HOMBRE
2364,ECUADOR,,,,,,,28,HOMBRE
2365,ECUADOR,,,,,,,25,HOMBRE
2366,ECUADOR,,,,,,,32,HOMBRE
2367,ECUADOR,,,,,,,27,HOMBRE
2368,ECUADOR,,,,,,,41,HOMBRE
2369,ECUADOR,,,,,,,14,HOMBRE
2370,COLOMBIA,,,,,,,,HOMBRE
2371,COLOMBIA,,,,,,,,HOMBRE
2372,ECUADOR,,,,,,,29,HOMBRE
2373,ECUADOR,,,,,,,21,HOMBRE
2374,ECUADOR,,,,,,,24,HOMBRE
2375,ECUADOR,,,,,,,61,HOMBRE
2376,ECUADOR,,,,,,,20,HOMBRE
2377,ECUADOR,,,,,,,39,HOMBRE
2378,ECUADOR,,,,,,,35,HOMBRE
2379,ECUADOR,,,,,,,33,HOMBRE
2380,ECUADOR,,,,,,,36,HOMBRE
2381,ECUADOR,,,,,,,35,HOMBRE
2382,ECUADOR,,,,,,,22,HOMBRE
2383,ECUADOR,,,,,,,28,HOMBRE
2384,ECUADOR,,,,,,,33,HOMBRE
2385,ECUADOR,,,,,,,55,HOMBRE
2386,ECUADOR,,,,,,,32,HOMBRE
2387,ECUADOR,,,,,,,31,HOMBRE
2388,ECUADOR,,,,,,,37,HOMBRE
2389,ECUADOR,,,,,,,23,HOMBRE
2390,ECUADOR,,,,,,,27,HOMBRE
2391,COLOMBIA,,,,,,,,HOMBRE
2392,ECUADOR,,,,,,,35,HOMBRE
2393,ECUADOR,,,,,,,34,HOMBRE
2394,ECUADOR,,,,,,,20,HOMBRE
2395,ECUADOR,,,,,,,29,MUJER
2396,ECUADOR,,,,,,,23,MUJER
2397,ECUADOR,,,,,,,41,HOMBRE
2398,ECUADOR,,,,,,,23,HOMBRE
2399,ECUADOR,,,,,,,36,HOMBRE
2400,ECUADOR,,,,,,,36,HOMBRE
2401,ECUADOR,,,,,,,44,HOMBRE
2402,ECUADOR,,,,,,,42,HOMBRE
2403,ECUADOR,,,,,,,35,HOMBRE
2404,ECUADOR,,,,,,,24,HOMBRE
2405,ECUADOR,,,,,,,33,HOMBRE
2406,ECUADOR,,,,,,,20,HOMBRE
2407,ECUADOR,,,,,,,20,HOMBRE
2408,ECUADOR,,,,,,,20,HOMBRE
2409,ECUADOR,,,,,,,23,HOMBRE
2410,ECUADOR,,,,,,,58,HOMBRE
2411,ECUADOR,,,,,,,29,HOMBRE
2412,ECUADOR,,,,,,,49,HOMBRE
2413,ECUADOR,,,,,,,40,HOMBRE
2414,ECUADOR,,,,,,,46,HOMBRE
2415,ECUADOR,,,,,,,50,HOMBRE
2416,ECUADOR,,,,,,,31,HOMBRE
2417,ECUADOR,,,,,,,29,HOMBRE
2418,ECUADOR,,,,,,,45,HOMBRE
2419,ECUADOR,,,,,,,60,HOMBRE
2420,ECUADOR,,,,,,,17,HOMBRE
2421,ECUADOR,,,,,,,45,HOMBRE
2422,ECUADOR,,,,,,,29,MUJER
2423,ECUADOR,,,,,,,22,MUJER
2424,ECUADOR,,,,,,,31,HOMBRE
2425,ECUADOR,,,,,,,41,HOMBRE
2426,ECUADOR,,,,,,,27,HOMBRE
2427,ECUADOR,,,,,,,19,HOMBRE
2428,ECUADOR,,,,,,,41,MUJER
2429,ECUADOR,,,,,,,31,HOMBRE
2430,ECUADOR,,,,,,,30,HOMBRE
2431,ECUADOR,,,,,,,26,HOMBRE
2432,ECUADOR,,,,,,,14,HOMBRE
2433,ECUADOR,,,,,,,13,HOMBRE
2434,ECUADOR,,,,,,,20,HOMBRE
2435,ECUADOR,,,,,,,22,HOMBRE
2436,ECUADOR,,,,,,,24,HOMBRE
2437,ECUADOR,,,,,,,35,HOMBRE
2438,ECUADOR,,,,,,,34,HOMBRE
2439,ECUADOR,,,,,,,20,HOMBRE
2440,ECUADOR,,,,,,,42,HOMBRE
2441,ECUADOR,,,,,,,35,HOMBRE
2442,ECUADOR,,,,,,,22,MUJER
2443,ECUADOR,,,,,,,36,HOMBRE
2444,ECUADOR,,,,,,,38,HOMBRE
2445,ECUADOR,,,,,,,35,MUJER
2446,ECUADOR,,,,,,,32,HOMBRE
2447,ECUADOR,,,,,,,30,HOMBRE
2448,ECUADOR,,,,,,,18,HOMBRE
2449,ECUADOR,,,,,,,19,HOMBRE
2450,ECUADOR,,,,,,,21,HOMBRE
2451,ECUADOR,,,,,,,18,HOMBRE
2452,ECUADOR,,,,,,,29,HOMBRE
2453,ECUADOR,,,,,,,51,HOMBRE
2454,ECUADOR,,,,,,,29,HOMBRE
2455,ECUADOR,,,,,,,48,HOMBRE
2456,VENEZUELA,,,,,,,,HOMBRE
2457,ECUADOR,,,,,,,29,HOMBRE
2458,COLOMBIA,,,,,,,,HOMBRE
2459,ECUADOR,,,,,,,36,MUJER
2460,ECUADOR,,,,,,,40,HOMBRE
2461,ECUADOR,,,,,,,21,HOMBRE
2462,ECUADOR,,,,,,,28,MUJER
2463,ECUADOR,,,,,,,36,MUJER
2464,ECUADOR,,,,,,,24,HOMBRE
2465,ECUADOR,,,,,,,35,MUJER
2466,ECUADOR,,,,,,,29,HOMBRE
2467,ECUADOR,,,,,,,34,MUJER
2468,ECUADOR,,,,,,,49,HOMBRE
2469,ECUADOR,,,,,,,49,HOMBRE
2470,ECUADOR,,,,,,,19,HOMBRE
2471,ECUADOR,,,,,,,17,HOMBRE
2472,ECUADOR,,,,,,,42,HOMBRE
2473,ECUADOR,,,,,,,19,HOMBRE
2474,ECUADOR,,,,,,,25,HOMBRE
2475,ECUADOR,,,,,,,29,HOMBRE
2476,ECUADOR,,,,,,,44,HOMBRE
2477,ECUADOR,,,,,,,30,HOMBRE
2478,ECUADOR,,,,,,,28,HOMBRE
2479,ECUADOR,,,,,,,41,HOMBRE
2480,ECUADOR,,,,,,,59,HOMBRE
2481,ECUADOR,,,,,,,24,MUJER
2482,ECUADOR,,,,,,,41,MUJER
2483,ECUADOR,,,,,,,26,MUJER
2484,ECUADOR,,,,,,,33,HOMBRE
2485,ECUADOR,,,,,,,51,MUJER
2486,ECUADOR,,,,,,,20,HOMBRE
2487,ECUADOR,,,,,,,35,HOMBRE
2488,ECUADOR,,,,,,,28,MUJER
2489,ECUADOR,,,,,,,24,HOMBRE
2490,ECUADOR,,,,,,,27,HOMBRE
2491,ECUADOR,,,,,,,38,HOMBRE
2492,ECUADOR,,,,,,,39,HOMBRE
2493,ECUADOR,,,,,,,36,HOMBRE
2494,ECUADOR,,,,,,,46,HOMBRE
2495,ECUADOR,,,,,,,24,HOMBRE
2496,ECUADOR,,,,,,,16,MUJER
2497,ECUADOR,,,,,,,55,HOMBRE
2498,ECUADOR,,,,,,,39,HOMBRE
2499,ECUADOR,,,,,,,29,MUJER
2500,ECUADOR,,,,,,,14,MUJER
2501,ECUADOR,,,,,,,,HOMBRE
2502,ECUADOR,,,,,,,15,MUJER
2503,ECUADOR,,,,,,,17,MUJER
2504,ECUADOR,,,,,,,16,HOMBRE
2505,ECUADOR,,,,,,,16,HOMBRE
2506,ECUADOR,,,,,,,37,MUJER
2507,ECUADOR,,,,,,,16,MUJER
2508,ECUADOR,,,,,,,27,HOMBRE
2509,ECUADOR,,,,,,,33,HOMBRE
2510,ECUADOR,,,,,,,57,HOMBRE
2511,ECUADOR,,,,,,,30,HOMBRE
2512,ECUADOR,,,,,,,18,HOMBRE
2513,ECUADOR,,,,,,,47,HOMBRE
2514,ECUADOR,,,,,,,27,HOMBRE
2515,ECUADOR,,,,,,,16,HOMBRE
2516,ECUADOR,,,,,,,18,HOMBRE
2517,ECUADOR,,,,,,,28,HOMBRE
2518,ECUADOR,,,,,,,26,HOMBRE
2519,ECUADOR,,,,,,,25,HOMBRE
2520,ECUADOR,,,,,,,29,HOMBRE
2521,ECUADOR,,,,,,,27,HOMBRE
2522,ECUADOR,,,,,,,38,HOMBRE
2523,ECUADOR,,,,,,,24,HOMBRE
2524,ECUADOR,,,,,,,41,HOMBRE
2525,ECUADOR,,,,,,,36,MUJER
2526,ECUADOR,,,,,,,,HOMBRE
2527,ECUADOR,,,,,,,27,HOMBRE
2528,ECUADOR,,,,,,,42,HOMBRE
2529,ECUADOR,,,,,,,60,HOMBRE
2530,ECUADOR,,,,,,,39,MUJER
