id_persona,nacionalidad,autoidentificacion_etnica,estatus_migratorio,numero_detenciones,estado_civil,nivel_de_instruccion,genero,edad,sexo
46,COLOMBIANO,MESTIZO/A,,0,,,,42,MUJER
47,ECUATORIANO,MESTIZO/A,,0,,,,28,HOMBRE
48,ECUATORIANO,MESTIZO/A,,0,,,,28,MUJER
49,ECUATORIANO,MESTIZO/A,,0,,,,49,MUJER
50,ECUATORIANO,MESTIZO/A,,0,,,,26,HOMBRE
51,COLOMBIANO,MESTIZO/A,,0,,,,34,HOMBRE
52,ECUATORIANO,INDÍGENA,,0,,,,29,HOMBRE
53,ECUATORIANO,MESTIZO/A,,0,,,,32,HOMBRE
54,ECUATORIANO,MESTIZO/A,,0,,,,23,HOMBRE
55,ECUATORIANO,MESTIZO/A,,0,,,,45,HOMBRE
56,ECUATORIANO,MESTIZO/A,,0,,,,39,HOMBRE
57,ECUATORIANO,MESTIZO/A,,0,,,,29,HOMBRE
58,ECUATORIANO,MESTIZO/A,,0,,,,29,HOMBRE
59,ECUATORIANO,MESTIZO/A,,0,,,,31,HOMBRE
60,ECUATORIANO,MESTIZO/A,,0,,,,33,HOMBRE
61,ECUATORIANO,MESTIZO/A,,0,,,,25,HOMBRE
62,VENEZOLANO,MESTIZO/A,,0,,,,26,HOMBRE
63,VENEZOLANO,MESTIZO/A,,0,,,,21,HOMBRE
64,ECUATORIANO,MESTIZO/A,,0,,,,24,HOMBRE
65,ECUATORIANO,MESTIZO/A,,0,,,,33,HOMBRE
66,ECUATORIANO,,,0,,,,18,HOMBRE
67,ECUATORIANO,MESTIZO/A,,0,,,,22,HOMBRE
68,VENEZOLANO,MESTIZO/A,,0,,,,19,MUJER
69,ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,,,,16,HOMBRE
70,ECUATORIANO,MESTIZO/A,,0,,,,20,HOMBRE
71,ECUATORIANO,MESTIZO/A,,0,,,,40,MUJER
72,COLOMBIANO,MESTIZO/A,,0,,,,26,HOMBRE
73,ECUATORIANO,MESTIZO/A,,0,,,,21,HOMBRE
74,ECUATORIANO,MESTIZO/A,,0,,,,33,HOMBRE
75,ECUATORIANO,,,0,,,,54,HOMBRE
76,,,,0,,,,19,HOMBRE
77,,,,0,,,,20,HOMBRE
78,ECUATORIANO,MESTIZO/A,,0,,,,23,HOMBRE
79,ECUATORIANO,MESTIZO/A,,0,,,,50,HOMBRE
80,ECUATORIANO,MESTIZO/A,,0,,,,18,HOMBRE
81,ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,,,,42,HOMBRE
82,ECUATORIANO,MESTIZO/A,,1,,,,47,MUJER
83,ECUATORIANO,INDÍGENA,,0,,,,18,HOMBRE
84,ECUATORIANO,MESTIZO/A,,0,,,,18,MUJER
85,ECUATORIANO,INDÍGENA,,1,,,,24,HOMBRE
86,ECUATORIANO,BLANCO/A,,1,,,,35,HOMBRE
87,ECUATORIANO,INDÍGENA,,0,,,,37,HOMBRE
88,ECUATORIANO,MESTIZO/A,,0,,,,27,HOMBRE
89,ECUATORIANO,MESTIZO/A,,0,,,,32,HOMBRE
90,ECUATORIANO,MESTIZO/A,,0,,,,48,MUJER
91,ECUATORIANO,MESTIZO/A,,0,,,,24,MUJER
92,ECUATORIANO,MESTIZO/A,,0,,,,39,HOMBRE
93,ECUATORIANO,MESTIZO/A,,0,,,,33,HOMBRE
94,ECUATORIANO,MESTIZO/A,,0,,,,33,HOMBRE
95,ECUATORIANO,MESTIZO/A,,0,,,,28,MUJER
96,ECUATORIANO,MESTIZO/A,,0,,,,30,HOMBRE
97,ECUATORIANO,MESTIZO/A,,0,,,,36,HOMBRE
98,ECUATORIANO,MESTIZO/A,,0,,,,55,MUJER
99,ECUATORIANO,MESTIZO/A,,0,,,,32,MUJER
100,ECUATORIANO,INDÍGENA,,0,,,,20,HOMBRE
101,ECUATORIANO,MESTIZO/A,,0,,,,35,HOMBRE
102,ECUATORIANO,MESTIZO/A,,0,,,,33,HOMBRE
103,ECUATORIANO,MESTIZO/A,,0,,,,19,HOMBRE
104,ECUATORIANO,MESTIZO/A,,0,,,,36,HOMBRE
105,ECUATORIANO,MESTIZO/A,,0,,,,15,HOMBRE
106,ECUATORIANO,MESTIZO/A,,0,,,,27,HOMBRE
107,ECUATORIANO,MESTIZO/A,,0,,,,30,HOMBRE
108,ECUATORIANO,MESTIZO/A,,0,,,,25,HOMBRE
109,ECUATORIANO,MESTIZO/A,,0,,,,37,HOMBRE
110,ECUATORIANO,MESTIZO/A,,0,,,,36,HOMBRE
111,ECUATORIANO,MESTIZO/A,,0,,,,19,HOMBRE
112,ECUATORIANO,MESTIZO/A,,0,,,,29,HOMBRE
113,ECUATORIANO,MESTIZO/A,,0,,,,23,HOMBRE
114,ECUATORIANO,MESTIZO/A,,0,,,,17,HOMBRE
115,ECUATORIANO,MESTIZO/A,,0,,,,47,HOMBRE
116,ECUATORIANO,MESTIZO/A,,0,,,,29,HOMBRE
117,ECUATORIANO,MESTIZO/A,,0,,,,24,HOMBRE
118,ECUATORIANO,MESTIZO/A,,0,,,,31,HOMBRE
119,ECUATORIANO,MESTIZO/A,,1,,,,36,HOMBRE
120,ECUATORIANO,MESTIZO/A,,0,,,,33,HOMBRE
121,ECUATORIANO,MESTIZO/A,,0,,,,26,MUJER
122,ECUATORIANO,MESTIZO/A,,0,,,,60,MUJER
123,ECUATORIANO,MESTIZO/A,,1,,,,41,HOMBRE
124,ECUATORIANO,MESTIZO/A,,0,,,,28,HOMBRE
125,ECUATORIANO,MESTIZO/A,,0,,,,22,HOMBRE
126,ECUATORIANO,MESTIZO/A,,3,,,,47,HOMBRE
127,ECUATORIANO,MESTIZO/A,,0,,,,31,HOMBRE
128,ECUATORIANO,MESTIZO/A,,0,,,,43,MUJER
129,ECUATORIANO,MESTIZO/A,,0,,,,32,MUJER
130,ECUATORIANO,MESTIZO/A,,0,,,,52,MUJER
131,ECUATORIANO,MESTIZO/A,,0,,,,27,HOMBRE
132,ECUATORIANO,MESTIZO/A,,0,,,,44,HOMBRE
133,ECUATORIANO,MULATO/A,,0,,,,30,MUJER
134,ECUATORIANO,MESTIZO/A,,0,,,,31,MUJER
135,ECUATORIANO,MESTIZO/A,,0,,,,22,HOMBRE
136,ECUATORIANO,MESTIZO/A,,0,,,,31,HOMBRE
137,ECUATORIANO,MESTIZO/A,,0,,,,50,HOMBRE
138,ECUATORIANO,MESTIZO/A,,0,,,,35,MUJER
139,ECUATORIANO,MESTIZO/A,,0,,,,20,MUJER
140,ECUATORIANO,MESTIZO/A,,0,,,,34,HOMBRE
141,ECUATORIANO,MESTIZO/A,,0,,,,32,MUJER
142,ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,1,,,,25,HOMBRE
143,ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,4,,,,33,HOMBRE
144,ECUATORIANO,MESTIZO/A,,0,,,,54,HOMBRE
145,ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,,,,41,HOMBRE
146,ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,,,,41,HOMBRE
147,ECUATORIANO,MESTIZO/A,,0,,,,23,HOMBRE
148,ECUATORIANO,MESTIZO/A,,0,,,,21,HOMBRE
149,ECUATORIANO,INDÍGENA,,0,,,,30,HOMBRE
150,ECUATORIANO,MESTIZO/A,,0,,,,35,MUJER
151,ECUATORIANO,MESTIZO/A,,0,,,,33,HOMBRE
152,ECUATORIANO,MESTIZO/A,,0,,,,19,MUJER
153,ECUATORIANO,MESTIZO/A,,0,,,,19,HOMBRE
154,ECUATORIANO,MESTIZO/A,,0,,,,25,MUJER
155,ECUATORIANO,MESTIZO/A,,0,,,,54,MUJER
156,ECUATORIANO,MESTIZO/A,,0,,,,34,MUJER
157,ECUATORIANO,MESTIZO/A,,0,,,,24,MUJER
158,ECUATORIANO,MESTIZO/A,,0,,,,49,HOMBRE
159,ECUATORIANO,MESTIZO/A,,0,,,,31,MUJER
160,ECUATORIANO,MESTIZO/A,,0,,,,35,HOMBRE
161,ECUATORIANO,MESTIZO/A,,1,,,,45,HOMBRE
162,ECUATORIANO,MESTIZO/A,,0,,,,29,HOMBRE
163,ECUATORIANO,MESTIZO/A,,0,,,,50,HOMBRE
164,ECUATORIANO,MESTIZO/A,,1,,,,32,HOMBRE
165,ECUATORIANO,MESTIZO/A,,0,,,,55,MUJER
166,ECUATORIANO,MESTIZO/A,,0,,,,22,MUJER
167,ECUATORIANO,MESTIZO/A,,0,,,,47,HOMBRE
168,ECUATORIANO,MESTIZO/A,,0,,,,29,MUJER
169,CAMERUNÉS,NEGRO/A,,0,,,,28,HOMBRE
170,ECUATORIANO,MESTIZO/A,,0,,,,50,HOMBRE
171,ECUATORIANO,MESTIZO/A,,0,,,,34,HOMBRE
172,ECUATORIANO,MESTIZO/A,,0,,,,27,HOMBRE
173,ECUATORIANO,MESTIZO/A,,0,,,,45,HOMBRE
174,ECUATORIANO,MESTIZO/A,,0,,,,46,HOMBRE
175,VENEZOLANO,MESTIZO/A,,0,,,,21,HOMBRE
176,ECUATORIANO,MESTIZO/A,,0,,,,29,HOMBRE
177,ECUATORIANO,MESTIZO/A,,0,,,,35,HOMBRE
178,ECUATORIANO,MESTIZO/A,,0,,,,33,MUJER
179,ECUATORIANO,MESTIZO/A,,0,,,,38,MUJER
180,ECUATORIANO,INDÍGENA,,0,,,,17,HOMBRE
181,ECUATORIANO,MESTIZO/A,,0,,,,40,HOMBRE
182,ECUATORIANO,MESTIZO/A,,0,,,,34,HOMBRE
183,ECUATORIANO,MESTIZO/A,,0,,,,48,HOMBRE
184,ECUATORIANO,,,0,,,,17,HOMBRE
185,ECUATORIANO,MESTIZO/A,,0,,,,27,MUJER
186,ECUATORIANO,MESTIZO/A,,0,,,,44,MUJER
187,ECUATORIANO,MESTIZO/A,,0,,,,20,MUJER
188,ECUATORIANO,MESTIZO/A,,0,,,,30,MUJER
189,ECUATORIANO,MESTIZO/A,,0,,,,22,HOMBRE
190,ECUATORIANO,MESTIZO/A,,0,,,,40,MUJER
191,ECUATORIANO,MESTIZO/A,,0,,,,23,HOMBRE
192,ECUATORIANO,MESTIZO/A,,0,,,,25,HOMBRE
193,ECUATORIANO,MESTIZO/A,,0,,,,36,HOMBRE
194,ECUATORIANO,MESTIZO/A,,0,,,,12,MUJER
195,ECUATORIANO,MESTIZO/A,,0,,,,26,HOMBRE
196,ECUATORIANO,MESTIZO/A,,0,,,,21,HOMBRE
197,ECUATORIANO,MESTIZO/A,,0,,,,56,HOMBRE
198,ECUATORIANO,MESTIZO/A,,0,,,,24,HOMBRE
199,ECUATORIANO,MESTIZO/A,,0,,,,26,HOMBRE
200,ECUATORIANO,MESTIZO/A,,0,,,,44,HOMBRE
201,ECUATORIANO,MESTIZO/A,,0,,,,25,HOMBRE
202,ECUATORIANO,MESTIZO/A,,0,,,,19,HOMBRE
203,ECUATORIANO,MESTIZO/A,,0,,,,23,HOMBRE
204,ECUATORIANO,MESTIZO/A,,0,,,,36,HOMBRE
205,ECUATORIANO,INDÍGENA,,0,,,,21,HOMBRE
206,ECUATORIANO,MESTIZO/A,,0,,,,26,HOMBRE
207,ECUATORIANO,MESTIZO/A,,0,,,,46,HOMBRE
208,ECUATORIANO,MESTIZO/A,,0,,,,36,HOMBRE
209,ECUATORIANO,MESTIZO/A,,0,,,,34,HOMBRE
210,ECUATORIANO,MESTIZO/A,,0,,,,35,HOMBRE
211,ECUATORIANO,MESTIZO/A,,0,,,,25,HOMBRE
212,ECUATORIANO,MESTIZO/A,,0,,,,38,HOMBRE
213,ECUATORIANO,,,0,,,,43,HOMBRE
214,ECUATORIANO,MESTIZO/A,,0,,,,51,MUJER
215,ECUATORIANO,MESTIZO/A,,0,,,,48,MUJER
216,ECUATORIANO,,,0,,,,37,MUJER
217,ECUATORIANO,MESTIZO/A,,0,,,,34,MUJER
218,ECUATORIANO,MESTIZO/A,,0,,,,24,HOMBRE
219,ECUATORIANO,MESTIZO/A,,0,,,,15,HOMBRE
220,ECUATORIANO,MESTIZO/A,,0,,,,17,HOMBRE
221,ECUATORIANO,MESTIZO/A,,0,,,,22,MUJER
222,ECUATORIANO,MESTIZO/A,,0,,,,43,HOMBRE
223,ECUATORIANO,MESTIZO/A,,0,,,,58,MUJER
224,ECUATORIANO,MESTIZO/A,,0,,,,44,HOMBRE
225,CUBANO,NEGRO/A,,0,,,,32,HOMBRE
226,ECUATORIANO,MESTIZO/A,,0,,,,45,HOMBRE
227,ECUATORIANO,MESTIZO/A,,0,,,,38,HOMBRE
228,ECUATORIANO,MESTIZO/A,,0,,,,56,MUJER
229,ECUATORIANO,MESTIZO/A,,0,,,,42,MUJER
230,ECUATORIANO,MESTIZO/A,,0,,,,36,HOMBRE
231,ECUATORIANO,MESTIZO/A,,0,,,,21,HOMBRE
232,ECUATORIANO,MESTIZO/A,,0,,,,49,MUJER
233,ECUATORIANO,MESTIZO/A,,0,,,,26,HOMBRE
234,ECUATORIANO,MESTIZO/A,,0,,,,31,MUJER
235,ECUATORIANO,MESTIZO/A,,0,,,,44,MUJER
236,ECUATORIANO,MESTIZO/A,,0,,,,24,MUJER
237,ECUATORIANO,MESTIZO/A,,0,,,,30,MUJER
238,ECUATORIANO,MESTIZO/A,,0,,,,24,HOMBRE
239,ECUATORIANO,MESTIZO/A,,0,,,,40,HOMBRE
240,ECUATORIANO,MESTIZO/A,,0,,,,33,HOMBRE
241,ECUATORIANO,MESTIZO/A,,0,,,,18,HOMBRE
242,ECUATORIANO,MESTIZO/A,,0,,,,40,HOMBRE
243,ESTADOUNIDENCE,BLANCO/A,,0,,,,68,HOMBRE
244,ECUATORIANO,MESTIZO/A,,0,,,,44,MUJER
245,ECUATORIANO,MESTIZO/A,,0,,,,61,MUJER
246,ECUATORIANO,MESTIZO/A,,0,,,,18,MUJER
247,ECUATORIANO,MESTIZO/A,,0,,,,66,HOMBRE
248,COLOMBIANO,MESTIZO/A,,0,,,,43,HOMBRE
249,ECUATORIANO,MESTIZO/A,,0,,,,37,HOMBRE
250,ECUATORIANO,,,0,,,,25,MUJER
251,ECUATORIANO,MESTIZO/A,,0,,,,28,MUJER
252,ECUATORIANO,MESTIZO/A,,0,,,,23,HOMBRE
253,ECUATORIANO,MESTIZO/A,,0,,,,28,HOMBRE
254,ECUATORIANO,MESTIZO/A,,0,,,,24,HOMBRE
255,ECUATORIANO,MESTIZO/A,,0,,,,28,HOMBRE
256,ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,,,,23,HOMBRE
257,ECUATORIANO,MESTIZO/A,,0,,,,28,MUJER
258,ECUATORIANO,MESTIZO/A,,0,,,,42,MUJER
259,ECUATORIANO,INDÍGENA,,0,,,,28,HOMBRE
260,ECUATORIANO,INDÍGENA,,0,,,,25,HOMBRE
261,ECUATORIANO,MESTIZO/A,,0,,,,29,HOMBRE
262,ECUATORIANO,INDÍGENA,,0,,,,31,HOMBRE
263,ECUATORIANO,MESTIZO/A,,0,,,,22,HOMBRE
264,ECUATORIANO,MESTIZO/A,,0,,,,23,HOMBRE
265,ECUATORIANO,,,0,,,,26,HOMBRE
266,ECUATORIANO,INDÍGENA,,0,,,,29,HOMBRE
267,ECUATORIANO,MESTIZO/A,,0,,,,22,HOMBRE
268,VENEZOLANO,MESTIZO/A,,0,,,,32,MUJER
269,ECUATORIANO,,,0,,,,24,MUJER
270,ECUATORIANO,,,0,,,,40,MUJER
271,ECUATORIANO,MESTIZO/A,,0,,,,29,HOMBRE
272,ECUATORIANO,MESTIZO/A,,0,,,,31,HOMBRE
273,ECUATORIANO,MESTIZO/A,,0,,,,39,HOMBRE
274,ECUATORIANO,MESTIZO/A,,0,,,,19,HOMBRE
275,ECUATORIANO,MESTIZO/A,,0,,,,27,HOMBRE
276,ECUATORIANO,MESTIZO/A,,0,,,,28,HOMBRE
277,ECUATORIANO,SHUAR,,0,,,,32,HOMBRE
278,ECUATORIANO,SHUAR,,0,,,,28,HOMBRE
279,ECUATORIANO,MESTIZO/A,,0,,,,28,MUJER
280,ECUATORIANO,MESTIZO/A,,0,,,,38,MUJER
281,ECUATORIANO,MESTIZO/A,,0,,,,34,MUJER
282,ECUATORIANO,MESTIZO/A,,0,,,,27,HOMBRE
283,ECUATORIANO,MESTIZO/A,,0,,,,38,HOMBRE
284,ECUATORIANO,MESTIZO/A,,0,,,,31,HOMBRE
285,COLOMBIANO,MESTIZO/A,,0,,,,24,MUJER
286,ECUATORIANO,MESTIZO/A,,0,,,,24,MUJER
287,ECUATORIANO,MESTIZO/A,,0,,,,24,HOMBRE
288,ECUATORIANO,MESTIZO/A,,0,,,,26,HOMBRE
289,ECUATORIANO,MESTIZO/A,,0,,,,26,HOMBRE
290,ECUATORIANO,MESTIZO/A,,0,,,,22,HOMBRE
291,ECUATORIANO,MESTIZO/A,,0,,,,36,HOMBRE
292,ECUATORIANO,MESTIZO/A,,0,,,,33,HOMBRE
293,ECUATORIANO,MESTIZO/A,,0,,,,34,HOMBRE
294,ECUATORIANO,MESTIZO/A,,0,,,,42,HOMBRE
295,ECUATORIANO,MESTIZO/A,,0,,,,43,HOMBRE
296,ECUATORIANO,MESTIZO/A,,0,,,,31,HOMBRE
297,ECUATORIANO,MESTIZO/A,,0,,,,43,HOMBRE
298,ECUATORIANO,MESTIZO/A,,0,,,,38,HOMBRE
299,ECUATORIANO,MESTIZO/A,,0,,,,24,HOMBRE
300,ECUATORIANO,MESTIZO/A,,0,,,,21,MUJER
301,ECUATORIANO,MESTIZO/A,,0,,,,35,HOMBRE
302,ECUATORIANO,MESTIZO/A,,0,,,,33,HOMBRE
303,ECUATORIANO,MESTIZO/A,,0,,,,51,HOMBRE
304,ECUATORIANO,MESTIZO/A,,0,,,,19,HOMBRE
305,ECUATORIANO,MESTIZO/A,,0,,,,57,HOMBRE
306,ECUATORIANO,MONTUBIO/A,,0,,,,40,HOMBRE
307,ECUATORIANO,MESTIZO/A,,0,,,,45,MUJER
308,ECUATORIANO,MESTIZO/A,,0,,,,26,MUJER
309,ECUATORIANO,MESTIZO/A,,0,,,,46,MUJER
310,ECUATORIANO,MESTIZO/A,,0,,,,47,MUJER
311,ECUATORIANO,MESTIZO/A,,0,,,,30,MUJER
312,ECUATORIANO,INDÍGENA,,0,,,,27,HOMBRE
313,ECUATORIANO,,,0,,,,30,HOMBRE
314,ECUATORIANO,MESTIZO/A,,0,,,,31,HOMBRE
315,ECUATORIANO,MESTIZO/A,,0,,,,30,HOMBRE
316,ECUATORIANO,MESTIZO/A,,0,,,,18,HOMBRE
317,ECUATORIANO,MESTIZO/A,,0,,,,19,HOMBRE
318,ECUATORIANO,MESTIZO/A,,0,,,,22,HOMBRE
319,ECUATORIANO,MESTIZO/A,,0,,,,25,HOMBRE
320,ECUATORIANO,MESTIZO/A,,0,,,,32,HOMBRE
321,ECUATORIANO,MESTIZO/A,,0,,,,39,HOMBRE
322,ECUATORIANO,INDÍGENA,,0,,,,20,HOMBRE
323,ECUATORIANO,MESTIZO/A,,0,,,,35,HOMBRE
324,ECUATORIANO,MESTIZO/A,,0,,,,30,HOMBRE
325,ECUATORIANO,MESTIZO/A,,0,,,,28,HOMBRE
326,ECUATORIANO,MESTIZO/A,,0,,,,18,HOMBRE
327,ECUATORIANO,MESTIZO/A,,0,,,,46,HOMBRE
328,ECUATORIANO,MESTIZO/A,,0,,,,21,HOMBRE
329,ECUATORIANO,MESTIZO/A,,0,,,,20,HOMBRE
330,ECUATORIANO,MESTIZO/A,,0,,,,32,HOMBRE
331,ECUATORIANO,MESTIZO/A,,0,,,,43,HOMBRE
332,ECUATORIANO,INDÍGENA,,0,,,,40,MUJER
333,ECUATORIANO,INDÍGENA,,0,,,,40,MUJER
334,ECUATORIANO,INDÍGENA,,0,,,,34,MUJER
335,ECUATORIANO,MESTIZO/A,,0,,,,27,HOMBRE
336,ECUATORIANO,MESTIZO/A,,0,,,,64,HOMBRE
337,ECUATORIANO,MESTIZO/A,,0,,,,62,HOMBRE
338,ECUATORIANO,MESTIZO/A,,0,,,,38,HOMBRE
339,ECUATORIANO,MESTIZO/A,,0,,,,29,MUJER
340,ECUATORIANO,MESTIZO/A,,0,,,,27,MUJER
341,ECUATORIANO,INDÍGENA,,0,,,,20,HOMBRE
342,ECUATORIANO,MESTIZO/A,,0,,,,33,HOMBRE
343,ECUATORIANO,MESTIZO/A,,0,,,,23,HOMBRE
344,ECUATORIANO,MESTIZO/A,,0,,,,43,HOMBRE
345,ECUATORIANO,MESTIZO/A,,0,,,,22,HOMBRE
346,ECUATORIANO,MESTIZO/A,,0,,,,40,MUJER
347,ECUATORIANO,MESTIZO/A,,0,,,,41,MUJER
348,ECUATORIANO,MESTIZO/A,,0,,,,30,HOMBRE
349,ECUATORIANO,MESTIZO/A,,0,,,,28,MUJER
350,ECUATORIANO,MESTIZO/A,,0,,,,38,MUJER
351,ECUATORIANO,MESTIZO/A,,0,,,,23,HOMBRE
352,ECUATORIANO,MESTIZO/A,,0,,,,37,HOMBRE
353,ECUATORIANO,MESTIZO/A,,0,,,,31,HOMBRE
354,ECUATORIANO,MESTIZO/A,,0,,,,33,HOMBRE
355,ECUATORIANO,MESTIZO/A,,0,,,,24,HOMBRE
356,ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,,,,35,HOMBRE
357,ECUATORIANO,MESTIZO/A,,0,,,,34,HOMBRE
358,ECUATORIANO,MESTIZO/A,,0,,,,41,MUJER
359,ECUATORIANO,MESTIZO/A,,0,,,,22,MUJER
360,ECUATORIANO,MESTIZO/A,,0,,,,19,MUJER
361,ECUATORIANO,MESTIZO/A,,0,,,,32,HOMBRE
362,ECUATORIANO,MESTIZO/A,,0,,,,36,MUJER
363,ECUATORIANO,MESTIZO/A,,0,,,,37,HOMBRE
364,ECUATORIANO,MESTIZO/A,,0,,,,23,HOMBRE
365,ECUATORIANO,MESTIZO/A,,0,,,,37,HOMBRE
366,ECUATORIANO,MESTIZO/A,,0,,,,34,HOMBRE
367,ECUATORIANO,MESTIZO/A,,0,,,,24,MUJER
368,ECUATORIANO,MESTIZO/A,,0,,,,33,HOMBRE
369,ECUATORIANO,MESTIZO/A,,0,,,,34,MUJER
370,ECUATORIANO,,,0,,,,22,HOMBRE
371,ECUATORIANO,,,0,,,,24,MUJER
372,ECUATORIANO,MESTIZO/A,,0,,,,33,HOMBRE
373,ECUATORIANO,MESTIZO/A,,0,,,,54,MUJER
374,ECUATORIANO,MESTIZO/A,,0,,,,38,HOMBRE
375,ECUATORIANO,MESTIZO/A,,0,,,,19,HOMBRE
376,ECUATORIANO,MESTIZO/A,,0,,,,30,HOMBRE
377,ECUATORIANO,INDÍGENA,,0,,,,37,MUJER
378,ECUATORIANO,MESTIZO/A,,0,,,,59,MUJER
379,ECUATORIANO,MESTIZO/A,,0,,,,36,HOMBRE
380,ECUATORIANO,MESTIZO/A,,0,,,,30,MUJER
381,ECUATORIANO,MESTIZO/A,,0,,,,40,HOMBRE
382,ECUATORIANO,MESTIZO/A,,0,,,,35,HOMBRE
383,ECUATORIANO,MESTIZO/A,,0,,,,43,HOMBRE
384,ECUATORIANO,MESTIZO/A,,0,,,,54,HOMBRE
385,ECUATORIANO,MESTIZO/A,,0,,,,28,HOMBRE
386,ECUATORIANO,MESTIZO/A,,0,,,,37,HOMBRE
387,ECUATORIANO,MESTIZO/A,,0,,,,51,HOMBRE
388,ECUATORIANO,MESTIZO/A,,0,,,,24,HOMBRE
389,ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,,,,37,HOMBRE
390,ECUATORIANO,MESTIZO/A,,0,,,,32,HOMBRE
391,ECUATORIANO,MESTIZO/A,,0,,,,28,MUJER
392,ECUATORIANO,MESTIZO/A,,0,,,,50,HOMBRE
393,ECUATORIANO,MESTIZO/A,,0,,,,43,MUJER
394,ECUATORIANO,MESTIZO/A,,0,,,,20,HOMBRE
395,ECUATORIANO,MESTIZO/A,,0,,,,44,HOMBRE
396,ECUATORIANO,MESTIZO/A,,0,,,,33,HOMBRE
397,ECUATORIANO,MESTIZO/A,,0,,,,22,HOMBRE
398,ECUATORIANO,MESTIZO/A,,0,,,,26,HOMBRE
399,ECUATORIANO,,,0,,,,23,HOMBRE
400,ECUATORIANO,MESTIZO/A,,0,,,,22,HOMBRE
401,ECUATORIANO,MESTIZO/A,,0,,,,43,HOMBRE
402,ECUATORIANO,MESTIZO/A,,0,,,,41,HOMBRE
